id_order,id_store,id_waiter,id_device,date_opened,date_closed,dim_status,dim_source,m_nb_customer,m_cached_payed,m_cached_price
131697447,6827,14302.0,13022.0,2020-07-07 19:27:46,2020-07-07 19:28:34,CLOSED,Tiller order,1,32.0,32.0
131995758,8291,16823.0,15760.0,2020-07-09 14:02:14,2020-07-09 14:02:24,CLOSED,Tiller order,1,3.8,3.8
112465226,6830,12894.0,13026.0,2020-01-11 20:16:26,2020-01-11 22:40:02,CLOSED,Tiller iPAD,4,60.0,60.0
79029748,7304,14172.0,13929.0,2019-06-24 10:48:18,2019-06-24 12:03:03,CLOSED,Tiller iPAD,3,87.3,87.3
79044824,8291,16823.0,15747.0,2019-06-24 11:28:19,2019-06-24 11:29:00,CLOSED,Tiller iPAD,1,4.1,4.1
80458248,6827,14302.0,13022.0,2019-07-02 19:52:42,2019-07-02 20:58:47,CLOSED,Tiller iPAD,1,58.0,58.0
49170536,8291,16823.0,15747.0,2018-11-16 12:22:02,2018-11-16 12:22:24,CLOSED,Tiller iPAD,1,10.9,10.9
49245535,1513,2464.0,424.0,2018-11-16 20:38:32,2018-11-16 22:15:20,CLOSED,Tiller iPAD,2,30.9,30.9
50659073,4364,7225.0,6780.0,2018-11-29 13:23:39,2018-11-29 13:34:20,CLOSED,Tiller iPAD,4,57.5,57.5
20159186,730,1095.0,755.0,2018-01-27 19:20:09,2018-01-27 19:27:14,CLOSED,Tiller iPAD,1,37.8,37.8
95390226,8291,16823.0,15747.0,2019-09-30 11:19:16,2019-09-30 11:19:40,CLOSED,Tiller iPAD,1,9.9,9.9
65110790,8291,16823.0,15747.0,2019-03-25 12:08:17,2019-03-25 12:08:25,CLOSED,Tiller iPAD,1,5.1,5.1
114685660,6830,25560.0,13026.0,2020-01-24 22:29:35,2020-01-24 22:30:11,CLOSED,Tiller iPAD,4,35.7,35.7
115187005,8291,16823.0,15760.0,2020-01-28 10:57:28,2020-01-28 10:57:42,CLOSED,Tiller order,1,15.5,15.5
80518417,5210,9270.0,9251.0,2019-07-03 10:35:13,2019-07-03 11:57:59,CLOSED,Tiller iPAD,2,37.6,37.6
80551442,8291,16823.0,15747.0,2019-07-03 11:49:14,2019-07-03 11:49:24,CLOSED,Tiller iPAD,1,9.9,9.9
81588806,5210,9137.0,9251.0,2019-07-09 11:01:14,2019-07-09 13:25:57,CLOSED,Tiller iPAD,5,125.8,125.8
81930361,2035,2752.0,5949.0,2019-07-11 10:04:16,2019-07-11 10:05:52,CLOSED,Tiller iPAD,0,1.2,1.2
36678038,4364,7225.0,6780.0,2018-07-27 12:17:57,2018-07-27 12:21:21,CLOSED,Tiller iPAD,4,94.5,94.5
2641139,2035,2752.0,716.0,2016-09-07 13:50:23,2016-09-07 13:50:30,CLOSED,Tiller iPAD,0,2.4,2.4
2700792,730,1095.0,754.0,2016-09-10 19:45:41,2016-09-10 21:14:36,CLOSED,Tiller iPAD,2,40.0,40.0
3292707,360,472.0,129.0,2016-10-15 18:48:28,2016-10-15 19:47:31,CLOSED,Tiller iPAD,2,36.4,36.4
3774008,2035,2752.0,3063.0,2016-11-11 20:55:37,2016-11-11 22:43:55,CLOSED,Tiller iPAD,4,92.1,92.1
4167959,1513,2464.0,424.0,2016-12-02 17:23:14,2016-12-02 18:53:14,CLOSED,Tiller iPAD,1,67.5,67.5
4167983,2035,2753.0,3063.0,2016-12-02 18:16:25,2016-12-02 19:48:26,CLOSED,Tiller iPAD,0,34.3,34.3
4694811,360,472.0,129.0,2016-12-28 19:16:19,2016-12-28 21:44:35,CLOSED,Tiller iPAD,6,125.4,125.4
96736113,6827,14302.0,13022.0,2019-10-07 19:57:35,2019-10-07 20:37:40,CLOSED,Tiller iPAD,1,127.17,127.17
97051495,7872,16823.0,15009.0,2019-10-09 17:37:27,2019-10-09 17:37:35,CLOSED,Tiller iPAD,1,45.0,45.0
97146838,8291,16823.0,15747.0,2019-10-10 10:42:49,2019-10-10 10:43:19,CLOSED,Tiller iPAD,1,16.5,16.5
23034275,351,461.0,128.0,2018-03-09 19:51:40,2018-03-09 19:52:57,CLOSED,Tiller iPAD,0,21.3,21.3
66296034,4803,8257.0,8270.0,2019-04-02 11:32:29,2019-04-02 12:29:53,CLOSED,Tiller iPAD,2,30.5,30.5
66631805,6008,10990.0,11065.0,2019-04-04 16:22:42,2019-04-04 16:42:57,CLOSED,Tiller iPAD,1,70.0,70.0
136092235,5498,10628.0,10214.0,2020-08-04 06:30:47,2020-08-04 06:31:11,CLOSED,Tiller order,2,68.0,68.0
39076235,6827,14302.0,13022.0,2018-08-22 11:59:04,2018-08-22 12:00:10,CLOSED,Tiller iPAD,1,12.9,12.9
5168540,2035,2752.0,3063.0,2017-01-21 14:42:14,2017-01-21 15:16:00,CLOSED,Tiller iPAD,0,4.4,4.4
83386242,8291,16823.0,15747.0,2019-07-19 11:21:42,2019-07-19 11:22:12,CLOSED,Tiller iPAD,1,14.2,14.2
83456583,5210,9270.0,9251.0,2019-07-19 17:02:53,2019-07-19 19:40:48,CLOSED,Tiller iPAD,5,154.4,154.4
24550487,4364,7225.0,6780.0,2018-03-28 12:50:54,2018-03-28 13:05:37,CLOSED,Tiller iPAD,4,52.3,52.3
68096507,5860,10411.0,10625.0,2019-04-13 19:52:54,2019-04-13 20:35:10,CLOSED,Tiller iPAD,6,291.0,291.0
68575886,6827,14302.0,13022.0,2019-04-17 11:41:49,2019-04-17 11:55:06,CLOSED,Tiller iPAD,1,55.7,55.7
119498470,360,472.0,129.0,2020-02-20 20:38:51,2020-02-20 21:51:20,CLOSED,Tiller iPAD,2,84.0,84.0
120221091,1513,2464.0,424.0,2020-02-24 19:14:10,2020-02-24 22:32:55,CLOSED,Tiller iPAD,2,64.0,64.0
120870811,7304,22355.0,13930.0,2020-02-28 12:29:35,2020-02-28 13:15:55,CLOSED,Tiller iPAD,2,68.7,68.7
40543935,7304,14172.0,13929.0,2018-09-05 11:12:28,2018-09-05 12:13:38,CLOSED,Tiller iPAD,2,62.3,62.3
40560015,5210,9137.0,9251.0,2018-09-05 12:31:34,2018-09-05 13:44:24,CLOSED,Tiller iPAD,2,32.0,32.0
8252828,2035,2753.0,3063.0,2017-05-11 19:23:42,2017-05-11 21:23:29,CLOSED,Tiller iPAD,3,62.0,62.0
9885882,360,472.0,129.0,2017-06-22 18:42:53,2017-06-22 19:53:16,CLOSED,Tiller iPAD,3,155.0,155.0
84398970,8291,16823.0,15747.0,2019-07-25 12:15:20,2019-07-25 12:18:30,CLOSED,Tiller iPAD,1,9.2,9.2
85952156,6827,14302.0,13022.0,2019-08-03 17:58:15,2019-08-03 18:35:25,CLOSED,Tiller iPAD,1,49.0,49.0
101799883,8291,17650.0,15747.0,2019-11-06 11:13:14,2019-11-06 11:13:36,CLOSED,Tiller iPAD,1,18.7,18.7
25382479,4364,7225.0,6780.0,2018-04-06 22:19:02,2018-04-06 22:43:40,CLOSED,Tiller iPAD,1,1128.4,1128.4
122083764,4196,13318.0,6153.0,2020-03-06 11:26:58,2020-03-06 12:49:58,CLOSED,Tiller order,2,188.5,188.5
122689194,6827,14302.0,13022.0,2020-03-09 13:56:28,2020-03-09 14:04:11,CLOSED,Tiller iPAD,1,55.0,55.0
123259251,5617,11211.0,11020.0,2020-03-12 20:50:35,2020-03-12 21:17:33,CLOSED,Tiller iPAD,1,53.0,53.0
56099160,8291,16823.0,15747.0,2019-01-17 12:01:39,2019-01-17 12:02:21,CLOSED,Tiller iPAD,1,11.2,11.2
57306439,5210,9270.0,9251.0,2019-01-26 19:16:38,2019-01-26 20:32:00,CLOSED,Tiller iPAD,3,109.0,109.0
104015640,4196,13318.0,6153.0,2019-11-19 12:49:04,2019-11-19 13:29:24,CLOSED,Tiller order,2,86.5,86.5
104157645,4196,13318.0,6153.0,2019-11-20 11:52:59,2019-11-20 13:52:30,CLOSED,Tiller order,2,113.0,113.0
28401156,6008,10990.0,11065.0,2018-05-10 09:15:11,2018-05-10 09:40:52,CLOSED,Tiller iPAD,1,9.9,9.9
142957246,5210,9270.0,9251.0,2020-09-18 12:05:03,2020-09-18 12:19:50,CLOSED,Tiller order,1,24.3,24.3
143683563,6008,10991.0,11065.0,2020-09-23 08:18:30,2020-09-23 08:18:33,CLOSED,Tiller order,1,50.0,50.0
12946084,2035,2753.0,5949.0,2017-09-06 17:22:39,2017-09-06 21:57:55,CLOSED,Tiller iPAD,1,54.0,54.0
44395345,730,1095.0,754.0,2018-10-06 17:21:32,2018-10-06 21:17:50,CLOSED,Tiller iPAD,1,34.0,34.0
71154063,6830,12894.0,13026.0,2019-05-04 20:43:45,2019-05-04 20:47:51,CLOSED,Tiller iPAD,2,55.7,55.7
72411224,5498,9665.0,10214.0,2019-05-14 10:57:30,2019-05-14 12:58:53,CLOSED,Tiller iPAD,2,58.7,58.7
59356178,8291,16823.0,15747.0,2019-02-12 11:55:28,2019-02-12 11:56:10,CLOSED,Tiller iPAD,1,11.9,11.9
106501013,1513,2464.0,424.0,2019-12-03 20:28:29,2019-12-03 21:51:17,CLOSED,Tiller iPAD,6,80.25,80.25
145735211,6008,10991.0,11065.0,2020-10-06 17:42:05,2020-10-06 17:42:09,CLOSED,Tiller order,1,38.0,38.0
